location,routeName,lat,lon
Bến xe Gia Lâm,S01_1,21.0485414,105.8789776
Ngô Gia Khảm,S01_1,21.0482146,105.8766036
Ngọc Lâm,S01_1,21.0507862,105.8846737
Nguyễn Văn Cừ,S01_1,21.0541322,105.8856779
Cầu Chương Dương,S01_1,21.0375961,105.860363
Trần Nhật Duật,S01_1,21.0375961,105.860363
Yên Phụ,S01_1,21.2208344,105.7344265
quay đầu tại điểm trung chuyển Long Biên – Yên Phụ,S01_1,,
Hàng Đậu – Hàng Than – Quán Thánh,S01_1,,
Hàng Cót,S01_1,,
Hàng Gà,S01_1,21.0354958,105.8470494
Hàng Điếu,S01_1,21.0328143,105.846922
Đường Thành,S01_1,21.1367404,105.4194039
Phủ Doãn,S01_1,21.0283693,105.8469973
Triệu Quốc Đạt,S01_1,21.0264581,105.847602
Hai Bà Trưng,S01_1,21.013109,105.8517903
Lê Duẩn,S01_1,21.0141054,105.8413865
Khâm Thiên,S01_1,21.0185213,105.8389325
Ô Chợ Dừa,S01_1,21.0235614,105.8267102
Nguyễn Lương Bằng,S01_1,21.0159933,105.8284601
Tây Sơn – Cầu vượt Ngã tư Sở,S01_1,,
Nguyễn Trãi,S01_1,20.9727763,105.7815108
Trần Phú (Hà Đông),S01_1,20.976617,105.783598
Quang Trung (Hà Đông),S01_1,20.972467,105.7773312
Ba La,S01_1,20.9041699,105.5876793
Quốc lộ 6,S01_1,20.9290228,105.6815054
Bến xe Yên Nghĩa,S01_1,20.9500695,105.7472806
Bến xe Yên Nghĩa,S01_2,20.9500695,105.7472806
Quốc lộ 6,S01_2,20.9290228,105.6815054
Ba La,S01_2,20.9041699,105.5876793
Quang Trung (Hà Đông),S01_2,20.972467,105.7773312
Trần Phú (Hà Đông),S01_2,20.976617,105.783598
Nguyễn Trãi,S01_2,20.9727763,105.7815108
Ngã tư Sở,S01_2,21.0029772,105.8202406
Tây Sơn,S01_2,21.1410048,105.505651
Nguyễn Lương Bằng,S01_2,21.0159933,105.8284601
Khâm Thiên,S01_2,21.0185213,105.8389325
Nguyễn Thượng Hiền,S01_2,21.1410048,105.505651
Trần Bình Trọng,S01_2,21.01815,105.8438231
Trần Hưng Đạo – Quảng trường 1,S01_2,,
5,S01_2,10.8643598,106.7998835
Quán Sứ,S01_2,10.8643598,106.7998835
Ngõ Trạm,S01_2,21.0306946,105.8455657
Đường Thành,S01_2,21.1367404,105.4194039
Phùng Hưng,S01_2,20.9633082,105.7964527
Lê Văn Linh,S01_2,21.0374754,105.845784
Phùng Hưng (đường trong),S01_2,,
Phan Đình Phùng,S01_2,21.0417484,105.8356303
Hàng Đậu,S01_2,21.0405266,105.8490852
Trần Nhật Duật,S01_2,21.0375961,105.860363
Cầu Chương Dương,S01_2,21.0375961,105.860363
Nguyễn Văn Cừ,S01_2,21.0541322,105.8856779
Nguyễn Sơn,S01_2,21.0369497,105.8989779
Ngọc Lâm,S01_2,21.0507862,105.8846737
Ngô Gia Khảm,S01_2,21.0482146,105.8766036
Bến xe Gia Lâm,S01_2,21.0485414,105.8789776
Bến xe Yên Nghĩa,S02TC_1,20.9500695,105.7472806
Quang Trung,S02TC_1,21.0208142,105.6091766
Trần Phú,S02TC_1,20.8327858,105.6707384
Nguyễn Trãi,S02TC_1,20.9727763,105.7815108
Trường Chinh,S02TC_1,21.0447918,105.7883504
Đại La,S02TC_1,20.9964989,105.8469589
Minh Khai,S02TC_1,21.0479764,105.7448067
cầu Vĩnh Tuy,S02TC_1,21.0132594,105.8851492
Đàm Quang Trung,S02TC_1,21.0282214,105.8974766
Nguyễn Văn Linh,S02TC_1,21.0383968,105.8991875
Lý Sơn,S02TC_1,21.3333789,105.8346496
cầu Đông Trù,S02TC_1,21.0721356,105.8774005
Trường Sa,S02TC_1,21.1114383,105.846503
Trung tâm triển lãm Việt Nam,S02TC_1,21.0864312,105.8629828
Trung tâm triển lãm Việt Nam,S02TC_2,21.0864312,105.8629828
Trường Sa,S02TC_2,21.1114383,105.846503
cầu Đông Trù,S02TC_2,21.0721356,105.8774005
Lý Sơn,S02TC_2,21.3333789,105.8346496
Nguyễn Văn Linh,S02TC_2,21.0383968,105.8991875
Đàm Quang Trung,S02TC_2,21.0282214,105.8974766
cầu Vĩnh Tuy,S02TC_2,21.0132594,105.8851492
Minh Khai,S02TC_2,21.0479764,105.7448067
Đại La,S02TC_2,20.9964989,105.8469589
Trường Chinh,S02TC_2,21.0447918,105.7883504
ngã tư Sở,S02TC_2,21.0029772,105.8202406
Nguyễn Trãi,S02TC_2,20.9727763,105.7815108
Trần Phú,S02TC_2,20.8327858,105.6707384
Quang Trung,S02TC_2,21.0208142,105.6091766
Bến xe Yên Nghĩa,S02TC_2,20.9500695,105.7472806
Bến xe Giáp Bát,S03A_1,20.9802359,105.8419987
Giải Phóng,S03A_1,20.9705226,105.8409731
Lê Duẩn,S03A_1,21.0141054,105.8413865
Trần Nhân Tông,S03A_1,21.0171492,105.8473932
Trần Bình Trọng,S03A_1,21.01815,105.8438231
Trần Hưng Đạo,S03A_1,21.0207798,105.8439367
Trần Khánh Dư,S03A_1,21.0200801,105.8617023
Trần Quang Khải,S03A_1,21.0315748,105.8566532
Trần Nhật Duật,S03A_1,21.0375961,105.860363
Long Biên (Điểm quay đầu trước phố Hàng Khoai),S03A_1,,
Trần Nhật Duật,S03A_1,21.0375961,105.860363
Cầu Chương Dương,S03A_1,21.0375961,105.860363
Nguyễn Văn Cừ,S03A_1,21.0541322,105.8856779
Nguyễn Sơn,S03A_1,21.0369497,105.8989779
Ngọc Lâm,S03A_1,21.0507862,105.8846737
Ngô Gia Khảm,S03A_1,21.0482146,105.8766036
Bến xe Gia Lâm.,S03A_1,21.0485414,105.8789776
Bến xe Gia Lâm,S03A_2,21.0485414,105.8789776
Ngô Gia Khảm,S03A_2,21.0482146,105.8766036
Ngọc Lâm,S03A_2,21.0507862,105.8846737
Nguyễn Văn Cừ,S03A_2,21.0541322,105.8856779
Cầu Chương Dương,S03A_2,21.0375961,105.860363
Trần Nhật Duật,S03A_2,21.0375961,105.860363
Long Biên (Điểm quay đầu trước phố Hàng Khoai),S03A_2,,
Trần Nhật Duật,S03A_2,21.0375961,105.860363
Trần Quang Khải,S03A_2,21.0315748,105.8566532
Trần Khánh Dư,S03A_2,21.0200801,105.8617023
Trần Hưng Đạo,S03A_2,21.0207798,105.8439367
Quang Trung,S03A_2,21.0208142,105.6091766
Lý Thường Kiệt,S03A_2,20.9630163,105.7665612
Lê Duẩn,S03A_2,21.0141054,105.8413865
Giải Phóng,S03A_2,20.9705226,105.8409731
Ngã 3 Đuôi Cá,S03A_2,,
Bến xe Giáp Bát.,S03A_2,20.9802359,105.8419987
Chiều đi: Bến xe Nước Ngầm,S03B_1,,
Giải Phóng,S03B_1,20.9705226,105.8409731
Bến xe Giáp Bát,S03B_1,20.9802359,105.8419987
Giải Phóng,S03B_1,20.9705226,105.8409731
Đại La,S03B_1,20.9964989,105.8469589
Minh Khai,S03B_1,21.0479764,105.7448067
Cầu Vĩnh Tuy,S03B_1,21.0132594,105.8851492
Đàm Quang Trung,S03B_1,21.0282214,105.8974766
Chu Huy Mân,S03B_1,21.0501264,105.9168162
Nguyễn Lam,S03B_1,21.0437721,105.900757
Vũ Đức Thận,S03B_1,21.0437721,105.900757
Việt Hưng,S03B_1,21.0648057,105.9040091
Đào Hinh,S03B_1,21.0520711,105.899416
Việt Hưng,S03B_1,21.0648057,105.9040091
Ngô Viết Thụ,S03B_1,21.0578894,105.9055771
Bùi Thiện Ngộ,S03B_1,21.0575029,105.9068314
Lưu Khánh Đàm,S03B_1,21.0598475,105.9116839
Phúc Lợi,S03B_1,21.0422926,105.9184031
Giang Biên,S03B_1,20.9253776,105.7276378
Chiều về: Giang Biên,S03B_2,,
Phúc Lợi,S03B_2,21.0422926,105.9184031
Lưu Khánh Đàm,S03B_2,21.0598475,105.9116839
Bùi Thiện Ngộ,S03B_2,21.0575029,105.9068314
Ngô Viết Thụ,S03B_2,21.0578894,105.9055771
Việt Hưng,S03B_2,21.0648057,105.9040091
Đào Hinh,S03B_2,21.0520711,105.899416
Việt Hưng,S03B_2,21.0648057,105.9040091
Vũ Đức Thận,S03B_2,21.0437721,105.900757
Nguyễn Lam,S03B_2,21.0437721,105.900757
Chu Huy Mân,S03B_2,21.0501264,105.9168162
Đàm Quang Trung,S03B_2,21.0282214,105.8974766
cầu Vĩnh Tuy,S03B_2,21.0132594,105.8851492
Minh Khai,S03B_2,21.0479764,105.7448067
Đại La,S03B_2,20.9964989,105.8469589
Trường Chinh,S03B_2,21.0447918,105.7883504
Giải Phóng,S03B_2,20.9705226,105.8409731
Ngọc Hồi,S03B_2,20.9233689,105.8426967
Bến xe Nước Ngầm.,S03B_2,20.9647577,105.8422383
Long Biên (điểm đỗ trong làn đường dành riêng cho xe buýt),S04_1,,
quay đầu tại đối diện phố Hàng Than,S04_1,,
Yên Phụ,S04_1,21.2208344,105.7344265
Điểm trung chuyển Long Biên,S04_1,21.0413663,105.849467
Trần Nhật Duật,S04_1,21.0375961,105.860363
Nguyễn Hữu Huân,S04_1,21.0329823,105.8544642
Lý Thái Tổ,S04_1,21.0296181,105.8553808
Ngô Quyền,S04_1,21.1430752,105.5005122
Hai Bà Trưng,S04_1,21.013109,105.8517903
Lê Thánh Tông,S04_1,21.0220204,105.85776
Trần Thánh Tông,S04_1,21.0160866,105.8594204
Tăng Bạt Hổ,S04_1,21.0184037,105.8585878
Yecxanh,S04_1,,
Lò Đúc,S04_1,21.0119284,105.8588031
Kim Ngưu,S04_1,20.9913679,105.8628087
cầu Mai Động,S04_1,20.9964471,105.8622119
Tam Trinh,S04_1,20.9639031,105.8645723
Đường Lĩnh Nam,S04_1,20.9812127,105.8816161
Đường dẫn cầu Thanh Trì,S04_1,20.8227694,105.7964034
Pháp Vân,S04_1,20.9656642,105.8437919
Rẽ trái tại nút giao đường vành đai 3 và đường Ngọc Hồi (gần bến xe Nước Ngầm),S04_1,,
Ngọc Hồi,S04_1,20.9233689,105.8426967
Ngõ 15 đường Ngọc Hồi,S04_1,20.9611033,105.8433622
Trần Thủ Độ,S04_1,20.9611033,105.8433622
Nguyễn Bồ,S04_1,21.0481261,105.8759004
Bệnh viện Nội tiết Trung ương cơ sở 2,S04_1,20.9524643,105.8498265
Bệnh viện Nội tiết trung Ương (Cơ sở 2),S04_2,20.9524643,105.8498265
Nguyễn Bồ,S04_2,21.0481261,105.8759004
Trần Thủ Độ,S04_2,20.9611033,105.8433622
Ngõ 15 đường Ngọc Hồi,S04_2,20.9611033,105.8433622
Ngọc Hồi,S04_2,20.9233689,105.8426967
Pháp Vân,S04_2,20.9656642,105.8437919
Đường dẫn cầu Thanh Trì,S04_2,20.8227694,105.7964034
Đường Lĩnh Nam,S04_2,20.9812127,105.8816161
Nguyễn Tam Trinh,S04_2,,
Kim Ngưu,S04_2,20.9913679,105.8628087
Lò Đúc,S04_2,21.0119284,105.8588031
YecXanh,S04_2,,
Trần Thánh Tông,S04_2,21.0160866,105.8594204
Lê Thánh Tông,S04_2,21.0220204,105.85776
Lý Thái Tổ,S04_2,21.0296181,105.8553808
Ngô Quyền,S04_2,21.1430752,105.5005122
Hàng Vôi,S04_2,21.0301831,105.8563219
Hàng Tre,S04_2,21.0331758,105.8551416
Hàng Muối,S04_2,21.0347069,105.85475
Trần Nhật Duật,S04_2,21.0375961,105.860363
Điểm trung chuyển Long Biên,S04_2,21.0413663,105.849467
Yên Phụ,S04_2,21.2208344,105.7344265
Long Biên (Yên Phụ,S04_2,21.0414236,105.8492368
đoạn Hàng Than đến Hòe Nhai),S04_2,,
Mai Động (bãi đỗ xe Đền Lừ),S05_1,,
Tân Mai,S05_1,20.9831197,105.8487776
Trương Định,S05_1,21.0369867,105.8357925
Giải Phóng,S05_1,20.9705226,105.8409731
Nguyễn Hữu Thọ,S05_1,20.9689294,105.8287408
Nghiêm Xuân Yêm,S05_1,20.9689977,105.829234
Kim Giang,S05_1,20.9837777,105.8125174
Khương Đình,S05_1,20.9906989,105.8145889
Nguyễn Trãi,S05_1,20.9727763,105.7815108
Vũ Trọng Phụng,S05_1,20.997331,105.8098314
Ngụy Như Kon Tum,S05_1,21.0026865,105.8059412
Hoàng Đạo Thúy,S05_1,21.0104232,105.7993878
Trần Duy Hưng,S05_1,21.005215,105.7988957
Nguyễn Chánh,S05_1,21.0077439,105.7957821
Mạc Thái Tông,S05_1,21.0129612,105.7938528
Trung Kính,S05_1,21.0150433,105.793436
Phạm Văn Bạch,S05_1,21.0239926,105.7896857
Tôn Thất Thuyết,S05_1,21.0269505,105.7842664
Nguyễn Hoàng,S05_1,21.0718132,105.8060468
Hàm Nghi,S05_1,21.0344437,105.7663826
Nguyễn Cơ Thạch,S05_1,21.0314127,105.761924
Hồ Tùng Mậu,S05_1,21.0387676,105.770769
Cầu Diễn,S05_1,21.0412207,105.7626912
Phú Diễn,S05_1,21.0439219,105.7552704
Đại học Tài nguyên và Môi trường,S05_1,,
Đại học Tài nguyên và Môi trường,S05_2,,
Phú Diễn,S05_2,21.0439219,105.7552704
Cầu Diễn,S05_2,21.0412207,105.7626912
Hồ Tùng Mậu,S05_2,21.0387676,105.770769
Nguyễn Cơ Thạch,S05_2,21.0314127,105.761924
Hàm Nghi,S05_2,21.0344437,105.7663826
Nguyễn Hoàng,S05_2,21.0718132,105.8060468
Tôn Thất Thuyết,S05_2,21.0269505,105.7842664
Phạm Văn Bạch,S05_2,21.0239926,105.7896857
Trung Kính – Mạc Thái Tông,S05_2,,
Nguyễn Chánh,S05_2,21.0077439,105.7957821
Trần Duy Hưng,S05_2,21.005215,105.7988957
Hoàng Đạo Thúy,S05_2,21.0104232,105.7993878
Ngụy Như Kon Tum,S05_2,21.0026865,105.8059412
Vũ Trọng Phụng,S05_2,20.997331,105.8098314
Nguyễn Trãi,S05_2,20.9727763,105.7815108
Khương Đình,S05_2,20.9906989,105.8145889
Kim Giang,S05_2,20.9837777,105.8125174
Nghiêm Xuân Yêm,S05_2,20.9689977,105.829234
Nguyễn Hữu Thọ,S05_2,20.9689294,105.8287408
Giải Phóng,S05_2,20.9705226,105.8409731
Trương Định,S05_2,21.0369867,105.8357925
Tân Mai,S05_2,20.9831197,105.8487776
Mai Động (bãi đỗ xe Đền Lừ),S05_2,,
Bến xe Giáp Bát,S06A_1,20.9802359,105.8419987
Rẽ Giải Phóng,S06A_1,,
Ngọc Hồi,S06A_1,20.9233689,105.8426967
Quốc Lộ 1,S06A_1,20.7076429,105.9105793
Liên Ninh,S06A_1,20.9071773,105.8565293
Quán Gánh,S06A_1,,
Thị trấn Thường Tín,S06A_1,20.8699659,105.8634359
Tía,S06A_1,20.8015235,105.8844708
Đỗ Xá,S06A_1,21.2843846,105.3739517
Nghệ,S06A_1,21.0112161,105.5361998
Thị trấn Phú Xuyên,S06A_1,20.7376511,105.9134045
Guột,S06A_1,20.7213227,105.9119233
Cầu Giẽ (bãi xe khu vực ngã 3 đường nối thông giữa QL1A và đường 75),S06A_1,,
Cầu Giẽ (bãi xe khu vực ngã 3 đường nối thông giữa QL1A và đường 75),S06A_2,,
Quốc Lộ 1A,S06A_2,21.0967502,105.9283829
Guột,S06A_2,20.7213227,105.9119233
Thị trấn Phú Xuyên,S06A_2,20.7376511,105.9134045
Nghệ,S06A_2,21.0112161,105.5361998
Đỗ Xá,S06A_2,21.2843846,105.3739517
Tía,S06A_2,20.8015235,105.8844708
Thị trấn Thường Tín,S06A_2,20.8699659,105.8634359
Quán Gánh,S06A_2,,
Liên Ninh,S06A_2,20.9071773,105.8565293
Ngọc Hồi,S06A_2,20.9233689,105.8426967
Giải Phóng,S06A_2,20.9705226,105.8409731
Bến xe Giáp Bát.,S06A_2,20.9802359,105.8419987
Bến xe Giáp Bát,S06B_1,20.9802359,105.8419987
Giải Phóng,S06B_1,20.9705226,105.8409731
Ngọc Hồi,S06B_1,20.9233689,105.8426967
Thường Tín,S06B_1,20.8719979,105.86414
đường 427,S06B_1,20.8706726,105.828125
đê Sông Hồng,S06B_1,21.1123844,105.7207401
"Hồng Vân (thôn Cẩm Cơ, xã Hồng Vân, Thường Tín)",S06B_1,,
"Hồng Vân (thôn Cẩm Cơ, xã Hồng Vân, Thường Tín)",S06B_2,,
đê Sông Hồng,S06B_2,21.1123844,105.7207401
đường 427,S06B_2,20.8706726,105.828125
Thường Tín,S06B_2,20.8719979,105.86414
Ngọc Hồi,S06B_2,20.9233689,105.8426967
Giải Phóng,S06B_2,20.9705226,105.8409731
Bến xe Giáp Bát,S06B_2,20.9802359,105.8419987
Bến xe Giáp Bát,S06C_1,20.9802359,105.8419987
Rẽ Giải Phóng,S06C_1,,
Ngọc Hồi,S06C_1,20.9233689,105.8426967
Thường Tín,S06C_1,20.8719979,105.86414
Tía,S06C_1,20.8015235,105.8844708
Ngã ba Đỗ Xá,S06C_1,21.027321,105.643639
đường 429 (phía Đông),S06C_1,,
Phú Minh (Phú Xuyên,S06C_1,21.2322823,105.4279692
Công ty Việt Tuyến).,S06C_1,,
Phú Minh (Phú Xuyên,S06C_2,21.2322823,105.4279692
Công ty Việt Tuyến),S06C_2,,
đường 429 (phía Đông),S06C_2,,
Ngã ba Đỗ Xá,S06C_2,21.027321,105.643639
Tía,S06C_2,20.8015235,105.8844708
Thường Tín,S06C_2,20.8719979,105.86414
Ngọc Hồi,S06C_2,20.9233689,105.8426967
Giải Phóng,S06C_2,20.9705226,105.8409731
Bến xe Giáp Bát.,S06C_2,20.9802359,105.8419987
Bến xe Giáp Bát,S06D_1,20.9802359,105.8419987
Rẽ Giải Phóng,S06D_1,,
Ngọc Hồi,S06D_1,20.9233689,105.8426967
Thường Tín,S06D_1,20.8719979,105.86414
Tía,S06D_1,20.8015235,105.8844708
Quốc lộ 1,S06D_1,20.7076429,105.9105793
"Rẽ phải vào đường trục huyện Thao Chính, Tân Dân",S06D_1,,
"Tân Dân (đối diện cổng thông Đại Nghiệp, xã Tân Dân, huyện Phú Xuyên)",S06D_1,,
"Tân Dân (đối diện cổng thông Đại Nghiệp, xã Tân Dân, huyện Phú Xuyên)",S06D_2,,
"Đường trục huyện Thao Chính, Tân Dân",S06D_2,,
Quốc lộ 1,S06D_2,20.7076429,105.9105793
Tía,S06D_2,20.8015235,105.8844708
Thường Tín,S06D_2,20.8719979,105.86414
Ngọc Hồi,S06D_2,20.9233689,105.8426967
Giải Phóng,S06D_2,20.9705226,105.8409731
Bến xe Giáp Bát.,S06D_2,20.9802359,105.8419987
Bến xe Giáp Bát,S06E_1,20.9802359,105.8419987
Rẽ Giải Phóng,S06E_1,,
Ngọc Hồi,S06E_1,20.9233689,105.8426967
Thường Tín,S06E_1,20.8719979,105.86414
Tía,S06E_1,20.8015235,105.8844708
đường 429 (phía Tây),S06E_1,,
"Rẽ trái đường trục huyện Phú Túc, Hoàng Long",S06E_1,,
Phú Túc (cạnh nhà văn hóa thôn Lưu Đông),S06E_1,,
Phú Túc (cạnh nhà văn hóa thôn Lưu Đông),S06E_2,,
"Đường trục huyện Phú Túc, Hoàng Long",S06E_2,,
Đường 429 (phía Tây),S06E_2,,
Tía,S06E_2,20.8015235,105.8844708
Thường Tín,S06E_2,20.8719979,105.86414
Ngọc Hồi,S06E_2,20.9233689,105.8426967
Giải Phóng,S06E_2,20.9705226,105.8409731
Bến xe Giáp Bát.,S06E_2,20.9802359,105.8419987
Bãi đỗ xe Cầu Giấy,S07_1,21.0456221,105.8012264
Cầu Giấy,S07_1,21.0310271,105.7881335
Điểm trung chuyển Cầu Giấy (hè trước tường rào vườn thú Hà Nội),S07_1,,
Cầu Giấy,S07_1,21.0310271,105.7881335
Nguyễn Văn Huyên,S07_1,21.038326,105.7978038
cầu vượt Nguyễn Văn Huyên,S07_1,21.0461946,105.7976404
Xuân Tảo,S07_1,21.2376486,105.9257244
Hoàng Minh Thảo,S07_1,21.06247,105.8008602
đường ven công viên Hòa Bình,S07_1,,
Đỗ Nhuận,S07_1,21.0682929,105.7874247
Phạm Văn Đồng,S07_1,21.0654691,105.7849246
Cầu Thăng Long,S07_1,21.1012362,105.7867927
Võ Văn Kiệt,S07_1,21.1341757,105.7785848
Đường dưới cầu vượt Kim Chung,S07_1,,
Võ Văn Kiệt,S07_1,21.1341757,105.7785848
quay đầu tại điểm mở (đối diện Công ty dịch vụ hàng hóa Hàng Không,S07_1,,
ACS),S07_1,,
Võ Văn Kiệt,S07_1,21.1341757,105.7785848
"Sân bay Nội Bài (điểm đỗ xe buýt, nhà ga T1)",S07_1,,
"Sân bay Nội Bài (điểm đỗ xe buýt, nhà ga T1)",S07_2,,
Võ Văn Kiệt,S07_2,21.1341757,105.7785848
"đường vào sân đỗ nhà ga T2, Sân bay Nội Bài",S07_2,,
điểm dừng xe buýt đón trả khách (sân đỗ xe nhà ga T2),S07_2,,
Võ Văn Kiệt,S07_2,21.1341757,105.7785848
Đường dưới cầu vượt Kim Chung,S07_2,,
Võ Văn Kiệt,S07_2,21.1341757,105.7785848
Cầu Thăng Long,S07_2,21.1012362,105.7867927
Phạm Văn Đồng,S07_2,21.0654691,105.7849246
Đỗ Nhuận,S07_2,21.0682929,105.7874247
đường ven công viên Hòa Bình,S07_2,,
Hoàng Minh Thảo,S07_2,21.06247,105.8008602
Xuân Tảo,S07_2,21.2376486,105.9257244
cầu vượt Nguyễn Văn Huyên,S07_2,21.0461946,105.7976404
Nguyễn Văn Huyên,S07_2,21.038326,105.7978038
Nguyễn Khánh Toàn,S07_2,21.0383475,105.8002309
Trần Đăng Ninh,S07_2,20.9646761,105.7691528
Cầu Giấy,S07_2,21.0310271,105.7881335
Điểm trung chuyển Cầu Giấy (hè trước tường rào Trường ĐH GTVT),S07_2,,
Cầu Giấy (đường dưới),S07_2,,
Bãi đỗ xe Cầu Giấy.,S07_2,21.0456221,105.8012264
Long Biên,S08A_1,21.0398713,105.8500216
Yên Phụ,S08A_1,21.2208344,105.7344265
Điểm trung chuyển Long Biên,S08A_1,21.0413663,105.849467
Trần Nhật Duật,S08A_1,21.0375961,105.860363
Nguyễn Hữu Huân,S08A_1,21.0329823,105.8544642
Lý Thái Tổ,S08A_1,21.0296181,105.8553808
Ngô Quyền,S08A_1,21.1430752,105.5005122
Lý Thường Kiệt,S08A_1,20.9630163,105.7665612
Bà Triệu,S08A_1,21.0127276,105.8483535
Lê Đại Hành,S08A_1,21.0116945,105.8494932
Bạch Mai,S08A_1,21.0027037,105.8516077
Lê Thanh Nghị,S08A_1,21.00338,105.8493399
Trần Đại Nghĩa,S08A_1,21.0063852,105.8419795
Đại La,S08A_1,20.9964989,105.8469589
Giải Phóng,S08A_1,20.9705226,105.8409731
Đường Ngọc Hồi,S08A_1,20.9297847,105.8479501
Ngũ Hiệp,S08A_1,20.9274942,105.8546601
Đông Mỹ,S08A_1,20.9175973,105.873665
Đông Mỹ,S08A_2,20.9175973,105.873665
Ngũ Hiệp,S08A_2,20.9274942,105.8546601
Đường Ngọc Hồi,S08A_2,20.9297847,105.8479501
Giải Phóng,S08A_2,20.9705226,105.8409731
Quảng trường Bến xe Giáp Bát,S08A_2,,
Giải Phóng,S08A_2,20.9705226,105.8409731
Trường Chinh,S08A_2,21.0447918,105.7883504
Đại La,S08A_2,20.9964989,105.8469589
Trần Đại Nghĩa,S08A_2,21.0063852,105.8419795
Lê Thanh Nghị,S08A_2,21.00338,105.8493399
Bạch Mai,S08A_2,21.0027037,105.8516077
Phố Huế,S08A_2,21.0175725,105.8514315
Hàng Bài,S08A_2,21.2190579,105.8044681
Đinh Tiên Hoàng,S08A_2,20.9707819,105.7803187
Trần Nguyên Hãn,S08A_2,21.0288744,105.854614
Ngô Quyền,S08A_2,21.1430752,105.5005122
Hàng Tre,S08A_2,21.0331758,105.8551416
Hàng Muối,S08A_2,21.0347069,105.85475
Trần Nhật Duật,S08A_2,21.0375961,105.860363
Điểm trung chuyển Long Biên,S08A_2,21.0413663,105.849467
Yên Phụ,S08A_2,21.2208344,105.7344265
Long Biên,S08A_2,21.0398713,105.8500216
Long Biên (Yên Phụ,S08B_1,21.0414236,105.8492368
đoạn từ Hàng Than đến Hòe Nhai ),S08B_1,,
Quay đầu tại đối diện phố Hàng Than,S08B_1,,
Yên Phụ,S08B_1,21.2208344,105.7344265
Điểm trung chuyển xe buýt Long Biên,S08B_1,,
Trần Nhật Duật,S08B_1,21.0375961,105.860363
Nguyễn Hữu Huân,S08B_1,21.0329823,105.8544642
Lý Thái Tổ,S08B_1,21.0296181,105.8553808
Ngô Quyền,S08B_1,21.1430752,105.5005122
Hai Bà Trưng,S08B_1,21.013109,105.8517903
Lê Duẩn,S08B_1,21.0141054,105.8413865
Giải Phóng,S08B_1,20.9705226,105.8409731
Ngã tư Vọng,S08B_1,20.9963606,105.8472964
Giải Phóng,S08B_1,20.9705226,105.8409731
"Nút giao Pháp Vân, đường vành đai 3",S08B_1,,
Đường vành đai 3,S08B_1,20.9513562,105.8644134
Trần Thủ Độ,S08B_1,20.9611033,105.8433622
"đường nội bộ Khu đô thị Pháp Vân, Tứ Hiệp",S08B_1,,
đường vào Khu nhà ở sinh viên Tứ Hiệp,S08B_1,,
cầu Tứ Hiệp,S08B_1,20.9605595,105.8481928
Nguyễn Bặc,S08B_1,20.9451578,105.8444422
Vũ Lăng,S08B_1,20.9384183,105.8500993
Ngũ Hiệp,S08B_1,20.9274942,105.8546601
Đông Mỹ,S08B_1,20.9175973,105.873665
"Ngã 3 Đông Mỹ, đê Hữu Hồng",S08B_1,,
đê Hữu Hồng,S08B_1,,
"Vạn Phúc (cổng thôn 3 xã Vạn Phúc, Thanh Trì)",S08B_1,,
"Vạn Phúc (cổng thôn 3 xã Vạn Phúc, Thanh Trì)",S08B_2,,
Đê Hữu Hồng,S08B_2,,
"ngã 3 Đông Mỹ, đê Hữu Hồng",S08B_2,,
Đông Mỹ,S08B_2,20.9175973,105.873665
Ngũ Hiệp,S08B_2,20.9274942,105.8546601
Vũ Lăng,S08B_2,20.9384183,105.8500993
Nguyễn Bặc,S08B_2,20.9451578,105.8444422
cầu Tứ Hiệp,S08B_2,20.9605595,105.8481928
đường vào Khu nhà ở sinh viên Tứ Hiệp,S08B_2,,
"đường nội bộ Khu đô thị Pháp Vân, Tứ Hiệp",S08B_2,,
Trần Thủ Độ,S08B_2,20.9611033,105.8433622
Ngõ 15 Ngọc Hồi,S08B_2,,
Giải Phóng,S08B_2,20.9705226,105.8409731
Quảng trường Bến xe Giáp Bát,S08B_2,,
Giải Phóng,S08B_2,20.9705226,105.8409731
Lê Duẩn,S08B_2,21.0141054,105.8413865
Nguyễn Thượng Hiền,S08B_2,21.1410048,105.505651
Yết Kiêu,S08B_2,20.9752693,105.7797051
Trần Hưng Đạo,S08B_2,21.0207798,105.8439367
Quán Sứ,S08B_2,10.8643598,106.7998835
Hai Bà Trưng,S08B_2,21.013109,105.8517903
Hàng Bài,S08B_2,21.2190579,105.8044681
Đinh Tiên Hoàng,S08B_2,20.9707819,105.7803187
Trần Nguyên Hãn,S08B_2,21.0288744,105.854614
Ngô Quyền,S08B_2,21.1430752,105.5005122
Hàng Tre,S08B_2,21.0331758,105.8551416
Hàng Muối,S08B_2,21.0347069,105.85475
Trần Nhật Duật,S08B_2,21.0375961,105.860363
Điểm trung chuyển Long Biên,S08B_2,21.0413663,105.849467
Yên Phụ,S08B_2,21.2208344,105.7344265
Long Biên (Yên Phụ,S08B_2,21.0414236,105.8492368
đoạn từ Hàng Than đến Hòe Nhai),S08B_2,,
BĐX Trần Khánh Dư,S09A_1,,
Trần Khánh Dư,S09A_1,21.0200801,105.8617023
Trần Hưng Đạo,S09A_1,21.0207798,105.8439367
Lê Thánh Tông,S09A_1,21.0220204,105.85776
Hai Bà Trưng,S09A_1,21.013109,105.8517903
